id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1243304366049603584,49_jandy,"RT @SethMacFarlane: You don’t hastily assemble a fire department when a fire breaks out. You keep them well-funded, well-equipped and ready for action far in advance, because lives depend on it. This basic concept eluded the Trump administration.  God knows why or how.  https://t.co/xegSkxe4dO",Thu Mar 26 22:30:35 +0000 2020,26/03/2020 22:30:35,,,,,1053532784,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/3052184656/494050995ae3cefac3ae385bc760b34f_normal.jpeg,73,877,,http://twitter.com/49_jandy/statuses/1243304366049603584,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""SethMacFarlane"",""name"":""Seth MacFarlane"",""id"":18948541,""id_str"":""18948541"",""indices"":[3,18]}],""urls"":[]}"
1243304366011973635,RealLPoslaiko,RT @koi529: Yes I remember the swine flu in 2009. I actually traveled to Mexico where it started in the midst of it. No panic just becareful and be alert that was all. This chaos and panic of the Coronavirus is the product of fake news media https://t.co/z0JfW2zhnt,Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,2219039905,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/666101401840259076/5M1diuRP_normal.png,45526,46118,"NRA Life member, wants merit based immigration, NO Sharia law!  RealLPoslaiko on Gab, PolitiChatter, Parler & red-pilled.com",http://twitter.com/RealLPoslaiko/statuses/1243304366011973635,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""koi529"",""name"":""Koi"",""id"":263402537,""id_str"":""263402537"",""indices"":[3,10]}],""urls"":[]}"
1243304365999472647,Edimental_,RT @DavidNdii: The #uthamaki 🐑 tasked to troll me as an enemy of progress for opposing splurging Sh300b debt on a railway next to another one have now been tasked to bleat that we cannot afford a Sh50b Coronavirus lifeline to help THEM. They are cheerfully doing so. https://t.co/IEPReVQfXC,Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,547582477,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1064085574850670592/JzwulY1o_normal.jpg,541,1556,East Africa 🌍 ,http://twitter.com/Edimental_/statuses/1243304365999472647,"{""hashtags"":[{""text"":""uthamaki"",""indices"":[19,28]}],""symbols"":[],""user_mentions"":[{""screen_name"":""DavidNdii"",""name"":""David Ndii"",""id"":715851056148791300,""id_str"":""715851056148791296"",""indices"":[3,13]}],""urls"":[]}"
1243304365936357376,MLAS,RT @guypbenson: Trump rightly casts doubt on the veracity of the Chinese government’s official Coronavirus statistics.,Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,18204604,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/287456376/out_house_normal.jpg,4926,4607,,http://twitter.com/MLAS/statuses/1243304365936357376,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""guypbenson"",""name"":""Guy Benson"",""id"":16193222,""id_str"":""16193222"",""indices"":[3,14]}],""urls"":[]}"
1243304365923934208,dwarner_60,"RT @cspan: President Trump on unemployment numbers: ""It's nobody's fault. Certainly not in this country.""

Full video here: https://t.co/gnhChEGPpq https://t.co/ebi4yXE3fa",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,37634200,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/897134207604076544/GQLq0s-c_normal.jpg,5951,6555,"Florida, USA",http://twitter.com/dwarner_60/statuses/1243304365923934208,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""cspan"",""name"":""CSPAN"",""id"":15675138,""id_str"":""15675138"",""indices"":[3,9]}],""urls"":[]}"
1243304365923811328,GoldenJay21,"RT @UberFacts: With at least 81,321 people infected, the U.S. now leads the world in confirmed coronavirus cases.",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,355874682,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1242700759688286209/HUjImszH_normal.jpg,226,276,,http://twitter.com/GoldenJay21/statuses/1243304365923811328,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""UberFacts"",""name"":""UberFacts"",""id"":95023423,""id_str"":""95023423"",""indices"":[3,13]}],""urls"":[]}"
1243304365915545600,Nedsfeed,Goverments got it wrong folks want a anti coronavirus bill https://t.co/RiQJAVWbKx,Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,957097344998215680,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1242619959722770432/0U0apDSp_normal.jpg,26397,190,,http://twitter.com/Nedsfeed/statuses/1243304365915545600,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/RiQJAVWbKx"",""expanded_url"":""https://twitter.com/jakesherman/status/1242971278925090816"",""display_url"":""twitter.com/jakesherman/st…"",""indices"":[59,82]}]}"
1243304365877800961,RitaMargaritaC1,RT @OrlvndoA: El primer fallecido por coronavirus en Venezuela es un hombre de 47 años en Aragua. Empieza el drama.,Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,1233967811489337344,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1233968254294659072/xkEPr2QA_normal.jpg,16,195,,http://twitter.com/RitaMargaritaC1/statuses/1243304365877800961,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""OrlvndoA"",""name"":""Orlando Avendaño"",""id"":60751951,""id_str"":""60751951"",""indices"":[3,12]}],""urls"":[]}"
1243304365873659909,jamievbred,"RT @CheriJacobus: We now know Trump was briefed on th coming Coronavirus on 12/22/2019.  How many more ventilators, N95 masks &amp; protective gear could we have had if we had a real president?  He knew but chose to let us die, instead.",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,14226655,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/694921890733752320/xS0_04FO_normal.jpg,449,368,"Louisville, KY",http://twitter.com/jamievbred/statuses/1243304365873659909,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""CheriJacobus"",""name"":""Cheri Jacobus"",""id"":467726691,""id_str"":""467726691"",""indices"":[3,16]}],""urls"":[]}"
1243304365773017088,swilliamsdlis,"RT @GovMurphy: This is what #JerseyStrong is all about. THANK YOU!

https://t.co/IES9gVzgdT",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,4860570680,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/695354490883452934/tqodFHvH_normal.png,565,1697,,http://twitter.com/swilliamsdlis/statuses/1243304365773017088,"{""hashtags"":[{""text"":""JerseyStrong"",""indices"":[28,41]}],""symbols"":[],""user_mentions"":[{""screen_name"":""GovMurphy"",""name"":""Governor Phil Murphy"",""id"":948946378939609100,""id_str"":""948946378939609089"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/IES9gVzgdT"",""expanded_url"":""https://www.northjersey.com/story/news/coronavirus/2020/03/26/paterson-nj-factory-retools-make-masks-coronavirus-fight/2909002001/"",""display_url"":""northjersey.com/story/news/cor…"",""indices"":[68,91]}]}"
1243304365743575046,zuloagaonline,"RT @MoneyTalkR3: On today's Money Talk; #US jobless claims surged last week as the #coronavirus pandemic shut businesses across #America. The number of people filing for unemployment benefits jumped by a record breaking 3.3 million people from 282,000 the previous week. 
1/12",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,1017793474182238210,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1228016168348372992/fO8LxOi0_normal.jpg,61,502,Ciberespacio,http://twitter.com/zuloagaonline/statuses/1243304365743575046,"{""hashtags"":[{""text"":""US"",""indices"":[40,43]},{""text"":""coronavirus"",""indices"":[83,95]},{""text"":""America"",""indices"":[128,136]}],""symbols"":[],""user_mentions"":[{""screen_name"":""MoneyTalkR3"",""name"":""Peter Lewis - on the radio in Hong Kong"",""id"":3314196164,""id_str"":""3314196164"",""indices"":[3,15]}],""urls"":[]}"
1243304365676527620,arunsankar83,"RT @BradReason: ""I just spoke to two people. They had it (the coronavirus). They didn't see the doctor.  They didn't speak to anyone. Now they're fine.  So, yes, the mortality rate is way way down in my opinion.""  -Trump
#pressconference",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,218332100,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/945391968472924161/1EfrJvSd_normal.jpg,114,478,"Detroit,Michigan",http://twitter.com/arunsankar83/statuses/1243304365676527620,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""BradReason"",""name"":""Brad Reason 🌊 🌎 🆘 🧢 🍑 🗽"",""id"":16801580,""id_str"":""16801580"",""indices"":[3,14]}],""urls"":[]}"
1243304365676466179,cavalenzu,RT @BID_Igualdad: La situación de confinamiento como consecuencia del #Coronavirus empeorará la asimétrica distribución de la carga de trabajo no remunerado que realizan las mujeres y las niñas en el hogar. https://t.co/KBmRS69Vnj,Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,365551675,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/744977894888210432/OtwD22jk_normal.jpg,3263,5003,Miami,http://twitter.com/cavalenzu/statuses/1243304365676466179,"{""hashtags"":[{""text"":""Coronavirus"",""indices"":[70,82]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BID_Igualdad"",""name"":""BID Igualdad"",""id"":2317304755,""id_str"":""2317304755"",""indices"":[3,16]}],""urls"":[]}"
1243304365646962689,6_saadhassan_9,"I know US wants to lead in everything. But should have really considered sitting this one out

#COVID2019 #coronavirus #Covid19usa https://t.co/WMKA46DzMS",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,1100684579453583365,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1110454294719787008/4QrSnADk_normal.jpg,,17,"Washington, USA",http://twitter.com/6_saadhassan_9/statuses/1243304365646962689,"{""hashtags"":[{""text"":""COVID2019"",""indices"":[95,105]},{""text"":""coronavirus"",""indices"":[106,118]},{""text"":""Covid19usa"",""indices"":[119,130]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1243304359372288000,""id_str"":""1243304359372288000"",""indices"":[131,154],""media_url"":""http://pbs.twimg.com/media/EUEaukAUcAAzi7d.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EUEaukAUcAAzi7d.jpg"",""url"":""https://t.co/WMKA46DzMS"",""display_url"":""pic.twitter.com/WMKA46DzMS"",""expanded_url"":""https://twitter.com/6_saadhassan_9/status/1243304365646962689/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":584,""h"":1200,""resize"":""fit""},""small"":{""w"":331,""h"":680,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":996,""h"":2048,""resize"":""fit""}}}]}"
1243304365579997186,ladylirium,"RT @ultimenotizie: Un uomo di 101 anni, positivo al #coronavirus, è stato dimesso dall'ospedale Infermi di #Rimini. A darne notizia è la vicesindaco della città Gloria Lisi. Nato nel 1919, il centenario era stato ricoverato al nosocomio cittadino la scorsa settimana.",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,2945838315,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1240182780702724096/LGGA87Wz_normal.jpg,54,141,"Roma, Lazio",http://twitter.com/ladylirium/statuses/1243304365579997186,"{""hashtags"":[{""text"":""coronavirus"",""indices"":[52,64]},{""text"":""Rimini"",""indices"":[107,114]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ultimenotizie"",""name"":""Ultime Notizie"",""id"":16476536,""id_str"":""16476536"",""indices"":[3,17]}],""urls"":[]}"
1243304365483573255,SheldonP,BBC News - Coronavirus: Mexicans demand crackdown on Americans crossing the border https://t.co/XUMysxQYR8,Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,23001581,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1234982149427728385/8ZK97-es_normal.jpg,2619,2205,"Musgrave Harbour, Newfoundland",http://twitter.com/SheldonP/statuses/1243304365483573255,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/XUMysxQYR8"",""expanded_url"":""https://www.bbc.com/news/world-us-canada-52053656"",""display_url"":""bbc.com/news/world-us-…"",""indices"":[83,106]}]}"
1243304365466824711,virtualbarrio,"Commercial evictions, coming soon to a neighborhood near you.  https://t.co/PmIg0b4e1X",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,365466063,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1181731552583192577/zZHBOwg5_normal.jpg,2457,1266,"East Harlem, NYC",http://twitter.com/virtualbarrio/statuses/1243304365466824711,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/PmIg0b4e1X"",""expanded_url"":""https://nypost.com/2020/03/26/wework-charging-nyc-tenants-for-offices-they-cant-use-amid-coronavirus-lockdown/?utm_source=twitter_sitebuttons&utm_medium=site%20buttons&utm_campaign=site%20buttons"",""display_url"":""nypost.com/2020/03/26/wew…"",""indices"":[63,86]}]}"
1243304365462560768,DDandmoreDis,"#ClapForTheNHS is the most British thing I can imagine.. Because instead of doing a fundraiser or donating to the NHS or to coronavirus aid, we have a bit of a clap and say job well done. It's a nice gesture but it's also a little insulting that this is all most people will do.",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,754448126711328768,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1241848940129071104/LuSKikRY_normal.jpg,33,270,"England, United Kingdom",http://twitter.com/DDandmoreDis/statuses/1243304365462560768,"{""hashtags"":[{""text"":""ClapForTheNHS"",""indices"":[0,14]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1243304365374439425,cubancathy,"RT @eugenegu: So it’s official. We’re number one in the world for coronavirus cases, even surpassing China which has more than 4 times as many people as the United States. That’s because despite spending more money on healthcare than anyone else, we have one of the worst health systems around.",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,867106196,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1,93,,http://twitter.com/cubancathy/statuses/1243304365374439425,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""eugenegu"",""name"":""Eugene Gu, MD"",""id"":65497475,""id_str"":""65497475"",""indices"":[3,12]}],""urls"":[]}"
1243304365361958912,barryonash,RT @Acosta: Another example of Trump minimizing the Coronavirus: “I just spoke to two people who had it. They never went to a doctor.”,Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,274951626,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057017760562200579/D73-__Ha_normal.jpg,1266,2083,North Carolina,http://twitter.com/barryonash/statuses/1243304365361958912,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Acosta"",""name"":""Jim Acosta"",""id"":22771961,""id_str"":""22771961"",""indices"":[3,10]}],""urls"":[]}"
1243304365307367424,gr8ful4Joy,RT @jenashtep: When someone dies of coronavirus let’s fucking yell that they died of coronavirus. Michael Friedman and I spent a night in 2015 screaming about a thing that irresponsibly said only “Howard Ashman died in 1991.” HOWARD ASHMAN DIED OF AIDS. NAME THE PLAGUE. MAKE THEM HEAR YOU.,Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,3830028315,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/651555700892504064/gOReA0rm_normal.jpg,18,109,,http://twitter.com/gr8ful4Joy/statuses/1243304365307367424,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""jenashtep"",""name"":""Jennifer Tepper"",""id"":239700809,""id_str"":""239700809"",""indices"":[3,13]}],""urls"":[]}"
1243304365265432576,nervencid,"RT @FisicoImpuro: Lo dije ayer en la tarde y hoy en la mañana: EEUU superaría a China e Italia DE UN SOLO TACAZO

Ahora Estados Unidos es el país con más casos confirmados de Coronavirus EN EL MUNDO. Miren cómo está su espacio aéreo

Lo de Maduro fue una cortina de humo para tapar esta catástrofe https://t.co/hrjOxXwlaW https://t.co/Fdd7jEk95U",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,1327092974,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/3475903418/20a4d034eddf9ae56e3fa3d8db549e84_normal.jpeg,648,2250,,http://twitter.com/nervencid/statuses/1243304365265432576,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""FisicoImpuro"",""name"":""Físico Impuro®"",""id"":252402164,""id_str"":""252402164"",""indices"":[3,16]}],""urls"":[]}"
1243304365261238275,JulieMM,"RT @jonshorman: Also take a look at story from me and @byChanceSwaim from Wednesday on Kansas’s efforts to find alternative care sites

https://t.co/Cb0qjKz2Xs",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,14586319,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1004538440267063298/D8yvQFuf_normal.jpg,1141,166,"Wichita, Kan.",http://twitter.com/JulieMM/statuses/1243304365261238275,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""jonshorman"",""name"":""Jonathan Shorman"",""id"":21344549,""id_str"":""21344549"",""indices"":[3,14]},{""screen_name"":""byChanceSwaim"",""name"":""Chance Swaim"",""id"":1011692259635494900,""id_str"":""1011692259635494914"",""indices"":[54,68]}],""urls"":[]}"
1243304365168963593,Roy4913,"RT @Suntimes: ""And capping the horror, adding grotesque insult to injury: No matter how many Americans die, our president will still show up on Fox News, smirking, to declare victory — thanks to himself, and to God, in that order,"" @NeilSteinberg writes. https://t.co/HSB4mfzQcI",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,1078106266285805570,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1224504456039084033/icE3Y_M6_normal.jpg,28,85,"Chicago, IL",http://twitter.com/Roy4913/statuses/1243304365168963593,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Suntimes"",""name"":""Chicago Sun-Times"",""id"":12811952,""id_str"":""12811952"",""indices"":[3,12]}],""urls"":[]}"
1243304365152038912,omyword,"RT @DanMartinTalks: @JoshuaHol @omyword I wrote about it this morning - there has been a 100,000% increase in infections since Trump said they would be ""down to close to zero.""

https://t.co/AzM8dm6lya",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,3632161,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/822564140204048387/88FIerRW_normal.jpg,2380,4104,"Bisbee, AZ",http://twitter.com/omyword/statuses/1243304365152038912,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""DanMartinTalks"",""name"":""Dan Desai Martin"",""id"":106769691,""id_str"":""106769691"",""indices"":[3,18]},{""screen_name"":""JoshuaHol"",""name"":""Joshua Holland  🔥"",""id"":22063600,""id_str"":""22063600"",""indices"":[20,30]},{""screen_name"":""omyword"",""name"":""The Lisa of Wines"",""id"":3632161,""id_str"":""3632161"",""indices"":[31,39]}],""urls"":[]}"
1243304365105926144,mmmflo,"RT @AlOtroLado_Org: The fact that @icegov is requesting 45K N95 masks to continue raids while hospitals are experiencing a shortage so dire they are having to choose which lives to save is indefensible. Deportations can wait, the life of your loved ones can not. #UnMaskICE
https://t.co/gS3aOz4KZC",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,68817808,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/469939314835484672/gFYugN8I_normal.jpeg,957,916,Los Angeles,http://twitter.com/mmmflo/statuses/1243304365105926144,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""AlOtroLado_Org"",""name"":""Al Otro Lado"",""id"":774032990578040800,""id_str"":""774032990578040832"",""indices"":[3,18]},{""screen_name"":""ICEgov"",""name"":""ICE"",""id"":39384517,""id_str"":""39384517"",""indices"":[34,41]}],""urls"":[]}"
1243304365059747842,FortuneMagazine,"The coronavirus crisis is already causing layoffs amid talk of a 2020 recession, but employers should think twice. https://t.co/foJvsKzcG1",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,25053299,FortuneMagazine,25053299,1243304363923132417,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/875382047216467972/3119VjuE_normal.jpg,2273869,505,New York,http://twitter.com/FortuneMagazine/statuses/1243304365059747842,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/foJvsKzcG1"",""expanded_url"":""https://bit.ly/33SDgZh"",""display_url"":""bit.ly/33SDgZh"",""indices"":[115,138]}]}"
1243304364938231812,wikiDPedia14,"RT @CarolLeonnig: Big Scoop: U.S. government has 1.5 million N95 masks sitting in a warehouse -- critical tools that frightened, crushed docs and nurses could be using. Leaders are trying to cut through red tape to get them to the front lines. @NickMiroff  

https://t.co/I6jdapsYoS",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,181298482,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/944219109021114368/oRGPZPqh_normal.jpg,415,1881,,http://twitter.com/wikiDPedia14/statuses/1243304364938231812,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""CarolLeonnig"",""name"":""Carol Leonnig"",""id"":108710418,""id_str"":""108710418"",""indices"":[3,16]}],""urls"":[]}"
1243304364913102849,fersamar,"RT @KarolCariola: Acabamos de interponer un recurso de protección en contra del Ministro de Salud @jmanalich, por no garantizar la gratuidad del examen q permite detectar el coronavirus. Con esta medida buscamos garantizar el acceso universal y gratuito al examen https://t.co/UUaWpcxbEc",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,139914975,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1249875484/Fernando_normal.jpg,90,125,,http://twitter.com/fersamar/statuses/1243304364913102849,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""KarolCariola"",""name"":""Karol Cariola Oliva"",""id"":104020962,""id_str"":""104020962"",""indices"":[3,16]},{""screen_name"":""jmanalich"",""name"":""Jaime Mañalich"",""id"":114834301,""id_str"":""114834301"",""indices"":[98,108]}],""urls"":[]}"
1243304364871225348,PostimusMaximus,"RT @CarolLeonnig: ""A Texas nurse and 17-year veteran of emergency rooms wrote: 'Never seen anything like this. Protocols change minute to minute if there are any at all. I can no longer trust the @CDCgov. For the first time in my career I am scared to go to work.'""

 https://t.co/PRJvrg27UA",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,834441929337233410,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/834444044981805056/-GjXVJQb_normal.jpg,4378,490,United States,http://twitter.com/PostimusMaximus/statuses/1243304364871225348,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""CarolLeonnig"",""name"":""Carol Leonnig"",""id"":108710418,""id_str"":""108710418"",""indices"":[3,16]}],""urls"":[]}"
1243304364808245249,WeKnowEDKH,"RT @RealJamesWoods: Why would it need to with a nice Level4 virology “lab” down the street, built with classic Chinese craftsmanship... https://t.co/YAIlpG6Sub",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,1196955516368490496,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1196985509131816961/2VQuLtK0_normal.jpg,607,772,,http://twitter.com/WeKnowEDKH/statuses/1243304364808245249,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""RealJamesWoods"",""name"":""James Woods"",""id"":78523300,""id_str"":""78523300"",""indices"":[3,18]}],""urls"":[]}"
1243304364699275266,skarbonat,"RT @ankeschoen: Schöne Nebeneffekte der #Coronakrise (IV): Die Leute hören endlich auf die Wissenschaft. (präsentiert von @skarbonat)
https://t.co/QjeKq9pOvO",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,31585171,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/613906014/SKarberg3b_normal.jpg,1707,661,"Berlin, Germany",http://twitter.com/skarbonat/statuses/1243304364699275266,"{""hashtags"":[{""text"":""Coronakrise"",""indices"":[40,52]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ankeschoen"",""name"":""Anke Myrrhe"",""id"":69928011,""id_str"":""69928011"",""indices"":[3,14]},{""screen_name"":""skarbonat"",""name"":""Sascha Karberg"",""id"":31585171,""id_str"":""31585171"",""indices"":[122,132]}],""urls"":[]}"
1243304364699029504,kadar_k,"RT @dwnews: The Tokyo Olympics have been postponed to 2021 due to the #coronavirus pandemic. 

Next year's games will hopefully ""be a sign that [humanity] has overcome the new coronavirus,"" Japan's Shinzo Abe told reporters. https://t.co/WaYzwPSx51",Thu Mar 26 22:30:34 +0000 2020,26/03/2020 22:30:34,,,,,303495844,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/2622195813/t99kx08degevh6rkg6l2_normal.jpeg,2086,4999,Islamabad,http://twitter.com/kadar_k/statuses/1243304364699029504,"{""hashtags"":[{""text"":""coronavirus"",""indices"":[70,82]}],""symbols"":[],""user_mentions"":[{""screen_name"":""dwnews"",""name"":""DW News"",""id"":6134882,""id_str"":""6134882"",""indices"":[3,10]}],""urls"":[]}"
